Time,PolarN,PolarS,AxialDP,EqDP
1999-12-07T00:00:00.000,1.025,-1.066,1.709,0.362
1999-12-07T08:00:00.000,1.023,-1.067,1.708,0.369
1999-12-07T16:00:00.000,1.031,-1.071,1.708,0.381
1999-12-08T00:00:00.000,1.031,-1.075,1.708,0.375
1999-12-08T08:00:00.000,1.029,-1.078,1.708,0.375
1999-12-08T16:00:00.000,1.031,-1.079,1.708,0.388
1999-12-09T00:00:00.000,1.043,-1.072,1.709,0.393
1999-12-09T08:00:00.000,1.051,-1.076,1.709,0.393
1999-12-09T16:00:00.000,1.048,-1.077,1.708,0.382
1999-12-10T00:00:00.000,1.048,-1.077,1.708,0.373
1999-12-10T08:00:00.000,1.058,-1.075,1.388,0.349
1999-12-10T16:00:00.000,1.053,-1.066,1.144,0.309
1999-12-11T00:00:00.000,1.062,-1.054,1.030,0.325
1999-12-11T08:00:00.000,1.059,-1.050,0.959,0.323
1999-12-11T16:00:00.000,1.063,-1.030,0.938,0.341
1999-12-12T00:00:00.000,1.059,-1.021,0.933,0.339
1999-12-12T08:00:00.000,1.070,-1.010,0.949,0.350
1999-12-12T16:00:00.000,1.070,-1.023,0.919,0.345
1999-12-13T00:00:00.000,1.058,-1.023,0.882,0.346
1999-12-13T08:00:00.000,1.055,-1.031,0.881,0.330
1999-12-13T16:00:00.000,1.064,-1.035,0.889,0.346
1999-12-14T00:00:00.000,1.087,-1.039,0.867,0.342
1999-12-14T08:00:00.000,1.098,-1.028,0.845,0.349
1999-12-14T16:00:00.000,1.123,-1.023,0.778,0.350
1999-12-15T00:00:00.000,1.123,-1.045,0.666,0.293
1999-12-15T08:00:00.000,1.125,-1.080,0.567,0.246
1999-12-15T16:00:00.000,1.116,-1.086,0.491,0.239
1999-12-16T00:00:00.000,1.116,-1.085,0.433,0.241
1999-12-16T08:00:00.000,1.113,-1.092,0.461,0.232
1999-12-16T16:00:00.000,1.113,-1.096,0.501,0.248
1999-12-17T00:00:00.000,1.083,-1.109,0.500,0.237
1999-12-17T08:00:00.000,1.085,-1.107,0.522,0.265
1999-12-17T16:00:00.000,1.075,-1.113,0.596,0.289
1999-12-18T00:00:00.000,1.070,-1.147,0.658,0.318
1999-12-18T08:00:00.000,1.063,-1.148,0.698,0.348
1999-12-18T16:00:00.000,1.045,-1.160,0.704,0.370
1999-12-19T00:00:00.000,1.028,-1.160,0.689,0.401
1999-12-19T08:00:00.000,1.022,-1.183,0.700,0.452
1999-12-19T16:00:00.000,1.000,-1.196,0.672,0.502
1999-12-20T00:00:00.000,0.983,-1.204,0.672,0.523
1999-12-20T08:00:00.000,0.969,-1.204,0.672,0.544
1999-12-20T16:00:00.000,0.949,-1.228,0.703,0.560
1999-12-21T00:00:00.000,0.937,-1.232,0.703,0.561
1999-12-21T08:00:00.000,0.917,-1.238,0.728,0.571
1999-12-21T16:00:00.000,0.925,-1.233,0.753,0.558
1999-12-22T00:00:00.000,0.907,-1.237,0.749,0.566
1999-12-22T08:00:00.000,0.912,-1.231,0.764,0.547
1999-12-22T16:00:00.000,0.912,-1.226,0.786,0.539
1999-12-23T00:00:00.000,0.900,-1.218,0.808,0.514
1999-12-23T08:00:00.000,0.909,-1.200,0.860,0.474
1999-12-23T16:00:00.000,0.916,-1.202,0.905,0.465
1999-12-24T00:00:00.000,0.912,-1.198,0.962,0.444
1999-12-24T08:00:00.000,0.905,-1.210,0.985,0.451
1999-12-24T16:00:00.000,0.889,-1.218,1.018,0.447
1999-12-25T00:00:00.000,0.876,-1.224,1.039,0.462
1999-12-25T08:00:00.000,0.876,-1.229,1.082,0.452
1999-12-25T16:00:00.000,0.883,-1.233,1.112,0.438
1999-12-26T00:00:00.000,0.884,-1.227,1.134,0.436
1999-12-26T08:00:00.000,0.893,-1.218,1.176,0.397
1999-12-26T16:00:00.000,0.885,-1.202,1.184,0.371
1999-12-27T00:00:00.000,0.873,-1.193,1.192,0.346
1999-12-27T08:00:00.000,0.850,-1.202,1.160,0.341
1999-12-27T16:00:00.000,0.846,-1.224,1.153,0.320
1999-12-28T00:00:00.000,0.832,-1.225,1.095,0.322
1999-12-28T08:00:00.000,0.814,-1.276,1.048,0.359
1999-12-28T16:00:00.000,0.826,-1.295,1.006,0.351
1999-12-29T00:00:00.000,0.815,-1.310,0.971,0.358
1999-12-29T08:00:00.000,0.832,-1.312,0.949,0.351
1999-12-29T16:00:00.000,0.833,-1.331,0.956,0.362
1999-12-30T00:00:00.000,0.804,-1.323,0.955,0.385
1999-12-30T08:00:00.000,0.804,-1.338,0.964,0.400
1999-12-30T16:00:00.000,0.802,-1.359,0.973,0.412
1999-12-31T00:00:00.000,0.788,-1.400,0.991,0.472
1999-12-31T08:00:00.000,0.785,-1.421,1.013,0.455
1999-12-31T16:00:00.000,0.774,-1.452,1.042,0.473
2000-01-01T00:00:00.000,0.764,-1.474,1.048,0.464
2000-01-01T08:00:00.000,0.771,-1.465,1.060,0.451
2000-01-01T16:00:00.000,0.744,-1.497,1.039,0.509
2000-01-02T00:00:00.000,0.729,-1.529,1.030,0.524
2000-01-02T08:00:00.000,0.714,-1.514,1.052,0.483
2000-01-02T16:00:00.000,0.712,-1.534,1.079,0.457
2000-01-03T00:00:00.000,0.692,-1.569,1.106,0.467
2000-01-03T08:00:00.000,0.694,-1.600,1.149,0.433
2000-01-03T16:00:00.000,0.698,-1.618,1.211,0.382
2000-01-04T00:00:00.000,0.691,-1.642,1.259,0.349
2000-01-04T08:00:00.000,0.697,-1.640,1.291,0.321
2000-01-04T16:00:00.000,0.704,-1.624,1.309,0.295
2000-01-05T00:00:00.000,0.710,-1.598,1.323,0.291
2000-01-05T08:00:00.000,0.719,-1.591,1.345,0.297
2000-01-05T16:00:00.000,0.726,-1.598,1.348,0.307
2000-01-06T00:00:00.000,0.743,-1.570,1.334,0.335
2000-01-06T08:00:00.000,0.757,-1.545,1.322,0.377
2000-01-06T16:00:00.000,0.769,-1.540,1.281,0.397
2000-01-07T00:00:00.000,0.775,-1.517,1.229,0.427
2000-01-07T08:00:00.000,0.781,-1.522,1.232,0.428
2000-01-07T16:00:00.000,0.772,-1.514,1.232,0.433
2000-01-08T00:00:00.000,0.768,-1.508,1.233,0.423
2000-01-08T08:00:00.000,0.773,-1.511,1.234,0.412
2000-01-08T16:00:00.000,0.775,-1.512,1.234,0.420
2000-01-09T00:00:00.000,0.771,-1.518,1.236,0.413
2000-01-09T08:00:00.000,0.772,-1.524,1.236,0.402
2000-01-09T16:00:00.000,0.773,-1.544,1.238,0.401
2000-01-10T00:00:00.000,0.772,-1.549,1.240,0.385
2000-01-10T08:00:00.000,0.779,-1.533,1.243,0.390
2000-01-10T16:00:00.000,0.788,-1.529,1.245,0.381
2000-01-11T00:00:00.000,0.794,-1.525,1.261,0.366
2000-01-11T08:00:00.000,0.788,-1.499,1.065,0.358
2000-01-11T16:00:00.000,0.783,-1.483,0.948,0.345
2000-01-12T00:00:00.000,0.779,-1.493,0.918,0.334
2000-01-12T08:00:00.000,0.773,-1.498,0.859,0.313
2000-01-12T16:00:00.000,0.761,-1.498,0.832,0.291
2000-01-13T00:00:00.000,0.737,-1.507,0.815,0.266
2000-01-13T08:00:00.000,0.758,-1.477,0.819,0.304
2000-01-13T16:00:00.000,0.762,-1.469,0.853,0.294
2000-01-14T00:00:00.000,0.764,-1.459,0.861,0.293
2000-01-14T08:00:00.000,0.755,-1.489,0.856,0.258
2000-01-14T16:00:00.000,0.746,-1.499,0.840,0.237
2000-01-15T00:00:00.000,0.735,-1.497,0.827,0.237
2000-01-15T08:00:00.000,0.727,-1.525,0.793,0.241
2000-01-15T16:00:00.000,0.732,-1.537,0.740,0.232
2000-01-16T00:00:00.000,0.733,-1.558,0.722,0.222
2000-01-16T08:00:00.000,0.735,-1.588,0.733,0.232
2000-01-16T16:00:00.000,0.726,-1.606,0.751,0.251
2000-01-17T00:00:00.000,0.734,-1.621,0.802,0.279
2000-01-17T08:00:00.000,0.728,-1.643,0.842,0.289
2000-01-17T16:00:00.000,0.737,-1.675,0.901,0.306
2000-01-18T00:00:00.000,0.736,-1.688,0.951,0.332
2000-01-18T08:00:00.000,0.736,-1.703,0.986,0.347
2000-01-18T16:00:00.000,0.765,-1.694,1.020,0.335
2000-01-19T00:00:00.000,0.776,-1.681,1.039,0.318
2000-01-19T08:00:00.000,0.780,-1.666,1.071,0.286
2000-01-19T16:00:00.000,0.784,-1.648,1.104,0.275
2000-01-20T00:00:00.000,0.774,-1.641,1.104,0.268
2000-01-20T08:00:00.000,0.761,-1.639,1.118,0.273
2000-01-20T16:00:00.000,0.766,-1.635,1.148,0.252
2000-01-21T00:00:00.000,0.771,-1.608,1.162,0.240
2000-01-21T08:00:00.000,0.797,-1.617,1.197,0.222
2000-01-21T16:00:00.000,0.810,-1.603,1.211,0.199
2000-01-22T00:00:00.000,0.816,-1.618,1.219,0.215
2000-01-22T08:00:00.000,0.818,-1.620,1.241,0.217
2000-01-22T16:00:00.000,0.822,-1.618,1.239,0.228
2000-01-23T00:00:00.000,0.825,-1.602,1.236,0.188
2000-01-23T08:00:00.000,0.823,-1.583,1.224,0.156
2000-01-23T16:00:00.000,0.807,-1.564,1.182,0.186
2000-01-24T00:00:00.000,0.825,-1.570,1.191,0.157
2000-01-24T08:00:00.000,0.830,-1.578,1.174,0.149
2000-01-24T16:00:00.000,0.835,-1.564,1.176,0.131
2000-01-25T00:00:00.000,0.830,-1.577,1.170,0.145
2000-01-25T08:00:00.000,0.819,-1.613,1.179,0.202
2000-01-25T16:00:00.000,0.816,-1.591,1.178,0.194
2000-01-26T00:00:00.000,0.806,-1.592,1.176,0.210
2000-01-26T08:00:00.000,0.811,-1.584,1.182,0.212
2000-01-26T16:00:00.000,0.813,-1.606,1.197,0.234
2000-01-27T00:00:00.000,0.802,-1.634,1.193,0.294
2000-01-27T08:00:00.000,0.789,-1.642,1.179,0.288
2000-01-27T16:00:00.000,0.776,-1.657,1.169,0.312
2000-01-28T00:00:00.000,0.755,-1.689,1.152,0.362
2000-01-28T08:00:00.000,0.751,-1.710,1.127,0.400
2000-01-28T16:00:00.000,0.746,-1.709,1.089,0.415
2000-01-29T00:00:00.000,0.724,-1.711,1.072,0.454
2000-01-29T08:00:00.000,0.719,-1.695,1.066,0.459
2000-01-29T16:00:00.000,0.722,-1.677,1.078,0.413
2000-01-30T00:00:00.000,0.705,-1.686,1.063,0.448
2000-01-30T08:00:00.000,0.703,-1.698,1.076,0.408
2000-01-30T16:00:00.000,0.696,-1.735,1.084,0.396
2000-01-31T00:00:00.000,0.676,-1.754,1.077,0.381
2000-01-31T08:00:00.000,0.664,-1.754,1.084,0.354
2000-01-31T16:00:00.000,0.666,-1.736,1.091,0.302
2000-02-01T00:00:00.000,0.663,-1.740,1.106,0.295
2000-02-01T08:00:00.000,0.673,-1.748,1.141,0.286
2000-02-01T16:00:00.000,0.685,-1.726,1.152,0.261
2000-02-02T00:00:00.000,0.691,-1.719,1.150,0.254
2000-02-02T08:00:00.000,0.709,-1.707,1.127,0.246
2000-02-02T16:00:00.000,0.727,-1.700,1.104,0.236
2000-02-03T00:00:00.000,0.749,-1.689,1.085,0.229
2000-02-03T08:00:00.000,0.770,-1.677,1.100,0.235
2000-02-03T16:00:00.000,0.780,-1.646,1.101,0.257
2000-02-04T00:00:00.000,0.790,-1.621,1.089,0.276
2000-02-04T08:00:00.000,0.797,-1.599,1.108,0.277
2000-02-04T16:00:00.000,0.806,-1.592,1.109,0.302
2000-02-05T00:00:00.000,0.811,-1.584,1.082,0.318
2000-02-05T08:00:00.000,0.809,-1.585,1.016,0.308
2000-02-05T16:00:00.000,0.822,-1.615,0.954,0.308
2000-02-06T00:00:00.000,0.822,-1.613,0.847,0.309
2000-02-06T08:00:00.000,0.831,-1.621,0.807,0.297
2000-02-06T16:00:00.000,0.842,-1.653,0.768,0.286
2000-02-07T00:00:00.000,0.855,-1.655,0.771,0.280
2000-02-07T08:00:00.000,0.857,-1.660,0.760,0.250
2000-02-07T16:00:00.000,0.871,-1.665,0.759,0.244
2000-02-08T00:00:00.000,0.869,-1.655,0.719,0.233
2000-02-08T08:00:00.000,0.865,-1.666,0.708,0.221
2000-02-08T16:00:00.000,0.859,-1.656,0.702,0.213
2000-02-09T00:00:00.000,0.847,-1.645,0.719,0.211
2000-02-09T08:00:00.000,0.851,-1.641,0.730,0.241
2000-02-09T16:00:00.000,0.849,-1.648,0.749,0.243
2000-02-10T00:00:00.000,0.836,-1.654,0.762,0.238
2000-02-10T08:00:00.000,0.830,-1.648,0.758,0.221
2000-02-10T16:00:00.000,0.826,-1.649,0.735,0.193
2000-02-11T00:00:00.000,0.825,-1.665,0.739,0.186
2000-02-11T08:00:00.000,0.819,-1.676,0.737,0.158
2000-02-11T16:00:00.000,0.807,-1.709,0.735,0.151
2000-02-12T00:00:00.000,0.799,-1.704,0.724,0.153
2000-02-12T08:00:00.000,0.773,-1.723,0.714,0.162
2000-02-12T16:00:00.000,0.746,-1.731,0.710,0.203
2000-02-13T00:00:00.000,0.719,-1.726,0.685,0.227
2000-02-13T08:00:00.000,0.707,-1.737,0.700,0.253
2000-02-13T16:00:00.000,0.702,-1.739,0.735,0.281
2000-02-14T00:00:00.000,0.688,-1.718,0.773,0.287
2000-02-14T08:00:00.000,0.680,-1.714,0.800,0.289
2000-02-14T16:00:00.000,0.676,-1.700,0.848,0.277
2000-02-15T00:00:00.000,0.668,-1.697,0.851,0.264
2000-02-15T08:00:00.000,0.676,-1.693,0.866,0.242
2000-02-15T16:00:00.000,0.686,-1.685,0.864,0.210
2000-02-16T00:00:00.000,0.681,-1.662,0.867,0.182
2000-02-16T08:00:00.000,0.681,-1.666,0.873,0.173
2000-02-16T16:00:00.000,0.684,-1.655,0.913,0.177
2000-02-17T00:00:00.000,0.688,-1.642,0.944,0.167
2000-02-17T08:00:00.000,0.699,-1.642,0.968,0.174
2000-02-17T16:00:00.000,0.701,-1.651,0.975,0.168
2000-02-18T00:00:00.000,0.712,-1.610,0.987,0.135
2000-02-18T08:00:00.000,0.722,-1.613,1.004,0.139
2000-02-18T16:00:00.000,0.739,-1.608,1.028,0.132
2000-02-19T00:00:00.000,0.737,-1.607,1.034,0.164
2000-02-19T08:00:00.000,0.725,-1.614,1.063,0.196
2000-02-19T16:00:00.000,0.732,-1.624,1.134,0.195
2000-02-20T00:00:00.000,0.739,-1.633,1.172,0.203
2000-02-20T08:00:00.000,0.744,-1.662,1.235,0.197
2000-02-20T16:00:00.000,0.758,-1.628,1.239,0.202
2000-02-21T00:00:00.000,0.757,-1.647,1.243,0.200
2000-02-21T08:00:00.000,0.760,-1.664,1.253,0.194
2000-02-21T16:00:00.000,0.753,-1.671,1.255,0.201
2000-02-22T00:00:00.000,0.749,-1.713,1.283,0.206
2000-02-22T08:00:00.000,0.741,-1.721,1.275,0.202
2000-02-22T16:00:00.000,0.751,-1.719,1.283,0.202
2000-02-23T00:00:00.000,0.760,-1.737,1.294,0.210
2000-02-23T08:00:00.000,0.753,-1.751,1.265,0.221
2000-02-23T16:00:00.000,0.752,-1.750,1.254,0.223
2000-02-24T00:00:00.000,0.741,-1.795,1.244,0.248
2000-02-24T08:00:00.000,0.752,-1.794,1.227,0.249
2000-02-24T16:00:00.000,0.753,-1.791,1.220,0.256
2000-02-25T00:00:00.000,0.749,-1.803,1.227,0.282
2000-02-25T08:00:00.000,0.729,-1.836,1.266,0.311
2000-02-25T16:00:00.000,0.725,-1.848,1.308,0.301
2000-02-26T00:00:00.000,0.715,-1.855,1.350,0.300
2000-02-26T08:00:00.000,0.704,-1.859,1.366,0.302
2000-02-26T16:00:00.000,0.707,-1.833,1.342,0.266
2000-02-27T00:00:00.000,0.721,-1.848,1.296,0.244
2000-02-27T08:00:00.000,0.740,-1.846,1.240,0.236
2000-02-27T16:00:00.000,0.756,-1.825,1.162,0.221
2000-02-28T00:00:00.000,0.759,-1.814,1.121,0.228
2000-02-28T08:00:00.000,0.760,-1.768,1.081,0.198
2000-02-28T16:00:00.000,0.762,-1.735,1.080,0.168
2000-02-29T00:00:00.000,0.778,-1.653,1.069,0.109
2000-02-29T08:00:00.000,0.790,-1.615,1.065,0.061
2000-02-29T16:00:00.000,0.795,-1.610,1.090,0.029
2000-03-01T00:00:00.000,0.801,-1.613,1.121,0.009
2000-03-01T08:00:00.000,0.804,-1.590,1.129,0.011
2000-03-01T16:00:00.000,0.818,-1.552,1.165,0.063
2000-03-02T00:00:00.000,0.835,-1.511,1.156,0.082
2000-03-02T08:00:00.000,0.840,-1.466,1.187,0.119
2000-03-02T16:00:00.000,0.841,-1.426,1.183,0.127
2000-03-03T00:00:00.000,0.838,-1.414,1.186,0.145
2000-03-03T08:00:00.000,0.839,-1.393,1.225,0.163
2000-03-03T16:00:00.000,0.851,-1.382,1.241,0.159
2000-03-04T00:00:00.000,0.845,-1.368,1.260,0.174
2000-03-04T08:00:00.000,0.846,-1.367,1.261,0.184
2000-03-04T16:00:00.000,0.848,-1.376,1.249,0.166
2000-03-05T00:00:00.000,0.847,-1.381,1.244,0.188
2000-03-05T08:00:00.000,0.836,-1.389,1.201,0.176
2000-03-05T16:00:00.000,0.832,-1.380,1.148,0.159
2000-03-06T00:00:00.000,0.825,-1.361,1.075,0.100
2000-03-06T08:00:00.000,0.819,-1.379,1.042,0.100
2000-03-06T16:00:00.000,0.825,-1.399,1.039,0.105
2000-03-07T00:00:00.000,0.831,-1.402,1.025,0.089
2000-03-07T08:00:00.000,0.824,-1.415,1.055,0.074
2000-03-07T16:00:00.000,0.822,-1.402,1.061,0.086
2000-03-08T00:00:00.000,0.818,-1.411,1.088,0.074
2000-03-08T08:00:00.000,0.800,-1.404,1.107,0.066
2000-03-08T16:00:00.000,0.798,-1.400,1.135,0.068
2000-03-09T00:00:00.000,0.798,-1.419,1.136,0.082
2000-03-09T08:00:00.000,0.802,-1.428,1.168,0.094
2000-03-09T16:00:00.000,0.809,-1.435,1.163,0.071
2000-03-10T00:00:00.000,0.795,-1.460,1.126,0.071
2000-03-10T08:00:00.000,0.799,-1.489,1.115,0.054
2000-03-10T16:00:00.000,0.794,-1.494,1.091,0.064
2000-03-11T00:00:00.000,0.783,-1.524,1.078,0.108
2000-03-11T08:00:00.000,0.769,-1.545,1.060,0.136
2000-03-11T16:00:00.000,0.772,-1.539,1.058,0.163
2000-03-12T00:00:00.000,0.761,-1.572,1.083,0.177
2000-03-12T08:00:00.000,0.754,-1.585,1.116,0.189
2000-03-12T16:00:00.000,0.749,-1.588,1.120,0.204
2000-03-13T00:00:00.000,0.738,-1.633,1.134,0.238
2000-03-13T08:00:00.000,0.730,-1.632,1.144,0.245
2000-03-13T16:00:00.000,0.725,-1.644,1.143,0.230
2000-03-14T00:00:00.000,0.708,-1.653,1.133,0.224
2000-03-14T08:00:00.000,0.698,-1.643,1.121,0.206
2000-03-14T16:00:00.000,0.696,-1.622,1.110,0.192
2000-03-15T00:00:00.000,0.697,-1.641,1.110,0.215
2000-03-15T08:00:00.000,0.691,-1.640,1.105,0.198
2000-03-15T16:00:00.000,0.691,-1.625,1.107,0.197
2000-03-16T00:00:00.000,0.668,-1.587,1.071,0.206
2000-03-16T08:00:00.000,0.662,-1.572,1.088,0.184
2000-03-16T16:00:00.000,0.659,-1.532,1.092,0.175
2000-03-17T00:00:00.000,0.644,-1.536,1.105,0.199
2000-03-17T08:00:00.000,0.630,-1.523,1.113,0.191
2000-03-17T16:00:00.000,0.633,-1.527,1.131,0.192
2000-03-18T00:00:00.000,0.622,-1.534,1.123,0.216
2000-03-18T08:00:00.000,0.603,-1.550,1.131,0.245
2000-03-18T16:00:00.000,0.588,-1.566,1.155,0.291
2000-03-19T00:00:00.000,0.570,-1.591,1.183,0.291
2000-03-19T08:00:00.000,0.563,-1.584,1.215,0.266
2000-03-19T16:00:00.000,0.561,-1.584,1.219,0.277
2000-03-20T00:00:00.000,0.561,-1.595,1.233,0.229
2000-03-20T08:00:00.000,0.546,-1.605,1.178,0.216
2000-03-20T16:00:00.000,0.531,-1.593,1.125,0.191
2000-03-21T00:00:00.000,0.517,-1.651,1.111,0.204
2000-03-21T08:00:00.000,0.496,-1.690,1.100,0.218
2000-03-21T16:00:00.000,0.490,-1.681,1.088,0.199
2000-03-22T00:00:00.000,0.482,-1.731,1.081,0.236
2000-03-22T08:00:00.000,0.486,-1.735,1.063,0.199
2000-03-22T16:00:00.000,0.492,-1.752,1.050,0.215
2000-03-23T00:00:00.000,0.493,-1.746,1.040,0.212
2000-03-23T08:00:00.000,0.493,-1.740,1.043,0.235
2000-03-23T16:00:00.000,0.506,-1.761,1.086,0.243
2000-03-24T00:00:00.000,0.518,-1.761,1.074,0.257
2000-03-24T08:00:00.000,0.527,-1.759,1.077,0.230
2000-03-24T16:00:00.000,0.535,-1.768,1.046,0.206
2000-03-25T00:00:00.000,0.542,-1.771,1.035,0.194
2000-03-25T08:00:00.000,0.566,-1.762,0.991,0.163
2000-03-25T16:00:00.000,0.585,-1.737,0.957,0.138
2000-03-26T00:00:00.000,0.596,-1.726,0.945,0.132
2000-03-26T08:00:00.000,0.603,-1.730,0.951,0.152
2000-03-26T16:00:00.000,0.624,-1.719,0.985,0.121
2000-03-27T00:00:00.000,0.628,-1.720,0.985,0.120
2000-03-27T08:00:00.000,0.644,-1.713,1.020,0.086
2000-03-27T16:00:00.000,0.657,-1.700,1.023,0.037
2000-03-28T00:00:00.000,0.658,-1.716,1.034,0.033
2000-03-28T08:00:00.000,0.663,-1.725,1.057,0.053
2000-03-28T16:00:00.000,0.667,-1.720,1.084,0.059
2000-03-29T00:00:00.000,0.678,-1.711,1.082,0.080
2000-03-29T08:00:00.000,0.681,-1.687,1.089,0.081
2000-03-29T16:00:00.000,0.684,-1.661,1.074,0.081
2000-03-30T00:00:00.000,0.681,-1.644,1.070,0.108
2000-03-30T08:00:00.000,0.681,-1.635,1.084,0.095
2000-03-30T16:00:00.000,0.686,-1.649,1.096,0.106
2000-03-31T00:00:00.000,0.688,-1.639,1.061,0.127
2000-03-31T08:00:00.000,0.685,-1.628,1.017,0.125
2000-03-31T16:00:00.000,0.688,-1.622,0.970,0.122
2000-04-01T00:00:00.000,0.683,-1.599,0.891,0.144
2000-04-01T08:00:00.000,0.680,-1.592,0.828,0.140
2000-04-01T16:00:00.000,0.679,-1.572,0.786,0.123
2000-04-02T00:00:00.000,0.663,-1.569,0.770,0.116
2000-04-02T08:00:00.000,0.654,-1.560,0.783,0.135
2000-04-02T16:00:00.000,0.651,-1.529,0.830,0.183
2000-04-03T00:00:00.000,0.655,-1.481,0.848,0.190
2000-04-03T08:00:00.000,0.650,-1.488,0.900,0.180
2000-04-03T16:00:00.000,0.638,-1.490,0.925,0.163
2000-04-04T00:00:00.000,0.632,-1.491,0.975,0.167
2000-04-04T08:00:00.000,0.620,-1.480,0.999,0.169
2000-04-04T16:00:00.000,0.610,-1.475,1.032,0.174
2000-04-05T00:00:00.000,0.600,-1.462,1.034,0.178
2000-04-05T08:00:00.000,0.596,-1.455,1.039,0.155
2000-04-05T16:00:00.000,0.592,-1.476,1.041,0.131
2000-04-06T00:00:00.000,0.593,-1.484,1.036,0.136
2000-04-06T08:00:00.000,0.583,-1.511,1.025,0.130
2000-04-06T16:00:00.000,0.578,-1.505,1.007,0.128
2000-04-07T00:00:00.000,0.582,-1.496,1.018,0.135
2000-04-07T08:00:00.000,0.578,-1.518,1.019,0.160
2000-04-07T16:00:00.000,0.586,-1.543,1.019,0.178
2000-04-08T00:00:00.000,0.579,-1.550,1.036,0.193
2000-04-08T08:00:00.000,0.558,-1.575,1.048,0.206
2000-04-08T16:00:00.000,0.547,-1.607,1.062,0.247
2000-04-09T00:00:00.000,0.526,-1.620,1.051,0.272
2000-04-09T08:00:00.000,0.517,-1.599,1.058,0.290
2000-04-09T16:00:00.000,0.516,-1.598,1.022,0.267
2000-04-10T00:00:00.000,0.502,-1.612,0.974,0.269
2000-04-10T08:00:00.000,0.488,-1.628,0.905,0.296
2000-04-10T16:00:00.000,0.489,-1.618,0.853,0.293
2000-04-11T00:00:00.000,0.472,-1.618,0.788,0.308
2000-04-11T08:00:00.000,0.458,-1.646,0.743,0.348
2000-04-11T16:00:00.000,0.459,-1.648,0.747,0.374
2000-04-12T00:00:00.000,0.460,-1.643,0.743,0.375
2000-04-12T08:00:00.000,0.458,-1.659,0.764,0.363
2000-04-12T16:00:00.000,0.420,-1.675,0.761,0.411
2000-04-13T00:00:00.000,0.409,-1.696,0.782,0.422
2000-04-13T08:00:00.000,0.390,-1.677,0.786,0.404
2000-04-13T16:00:00.000,0.384,-1.683,0.775,0.430
2000-04-14T00:00:00.000,0.358,-1.675,0.770,0.441
2000-04-14T08:00:00.000,0.338,-1.659,0.756,0.454
2000-04-14T16:00:00.000,0.320,-1.673,0.753,0.464
2000-04-15T00:00:00.000,0.307,-1.692,0.762,0.483
2000-04-15T08:00:00.000,0.303,-1.711,0.751,0.480
2000-04-15T16:00:00.000,0.288,-1.739,0.732,0.527
2000-04-16T00:00:00.000,0.282,-1.759,0.728,0.522
2000-04-16T08:00:00.000,0.266,-1.771,0.711,0.550
2000-04-16T16:00:00.000,0.266,-1.770,0.715,0.540
2000-04-17T00:00:00.000,0.254,-1.787,0.732,0.556
2000-04-17T08:00:00.000,0.232,-1.798,0.752,0.543
2000-04-17T16:00:00.000,0.203,-1.820,0.766,0.582
2000-04-18T00:00:00.000,0.188,-1.788,0.757,0.560
2000-04-18T08:00:00.000,0.190,-1.786,0.767,0.529
2000-04-18T16:00:00.000,0.195,-1.797,0.783,0.511
2000-04-19T00:00:00.000,0.207,-1.812,0.786,0.493
2000-04-19T08:00:00.000,0.195,-1.824,0.768,0.528
2000-04-19T16:00:00.000,0.189,-1.821,0.779,0.532
2000-04-20T00:00:00.000,0.187,-1.835,0.789,0.514
2000-04-20T08:00:00.000,0.166,-1.862,0.771,0.538
2000-04-20T16:00:00.000,0.170,-1.853,0.742,0.474
2000-04-21T00:00:00.000,0.171,-1.855,0.709,0.440
2000-04-21T08:00:00.000,0.171,-1.867,0.658,0.453
2000-04-21T16:00:00.000,0.183,-1.863,0.623,0.442
2000-04-22T00:00:00.000,0.195,-1.861,0.578,0.427
2000-04-22T08:00:00.000,0.202,-1.832,0.535,0.439
2000-04-22T16:00:00.000,0.207,-1.823,0.513,0.429
2000-04-23T00:00:00.000,0.195,-1.820,0.501,0.428
2000-04-23T08:00:00.000,0.196,-1.803,0.491,0.360
2000-04-23T16:00:00.000,0.199,-1.788,0.441,0.350
2000-04-24T00:00:00.000,0.198,-1.809,0.381,0.351
2000-04-24T08:00:00.000,0.206,-1.792,0.376,0.303
2000-04-24T16:00:00.000,0.213,-1.772,0.380,0.262
2000-04-25T00:00:00.000,0.219,-1.757,0.351,0.247
2000-04-25T08:00:00.000,0.221,-1.750,0.356,0.239
2000-04-25T16:00:00.000,0.240,-1.745,0.386,0.221
2000-04-26T00:00:00.000,0.245,-1.744,0.402,0.209
2000-04-26T08:00:00.000,0.228,-1.718,0.413,0.230
2000-04-26T16:00:00.000,0.232,-1.742,0.443,0.226
2000-04-27T00:00:00.000,0.231,-1.727,0.434,0.234
2000-04-27T08:00:00.000,0.232,-1.739,0.461,0.230
2000-04-27T16:00:00.000,0.236,-1.741,0.456,0.200
2000-04-28T00:00:00.000,0.242,-1.721,0.424,0.225
2000-04-28T08:00:00.000,0.251,-1.735,0.423,0.224
2000-04-28T16:00:00.000,0.253,-1.732,0.415,0.216
2000-04-29T00:00:00.000,0.258,-1.735,0.426,0.191
2000-04-29T08:00:00.000,0.268,-1.717,0.424,0.219
2000-04-29T16:00:00.000,0.254,-1.735,0.426,0.197
2000-04-30T00:00:00.000,0.252,-1.738,0.448,0.199
